"","metadata.my_sims","metadata.target_market_size","metadata.r","metadata.s","metadata.u","metadata.nm","metadata.rationality","metadata.visit_change","metadata.mean_daily_visitors","metadata.playground","metadata.tutoring","metadata.coworking","metadata.cafe","metadata.party","metadata.workshop","metadata.camp","metadata.merchandise","metadata.r.membership_cost","metadata.r.playground_credits","metadata.r.tutoring_credits","metadata.r.cowowrking_credits","metadata.r.cafe_credits","metadata.r.party_credits","metadata.r.workshop_credits","metadata.r.camp_credits","metadata.r.merchandise_credits","metadata.s.membership_cost","metadata.s.playground_credits","metadata.s.tutoring_credits","metadata.s.cowowrking_credits","metadata.s.cafe_credits","metadata.s.party_credits","metadata.s.workshop_credits","metadata.s.camp_credits","metadata.s.merchandise_credits","metadata.u.membership_cost","metadata.u.playground_credits","metadata.u.tutoring_credits","metadata.u.cowowrking_credits","metadata.u.cafe_credits","metadata.u.party_credits","metadata.u.workshop_credits","metadata.u.camp_credits","metadata.u.merchandise_credits","dxsxbar.y","dxsxbar.visit_prob","dxsxbar.visits","dxsxbar.playground_lambda","dxsxbar.tutoring_lambda","dxsxbar.coworking_lambda","dxsxbar.cafe_lambda","dxsxbar.party_lambda","dxsxbar.workshop_lambda","dxsxbar.camp_lambda","dxsxbar.merchandise_lambda","dxsxbar.spent","dxsxbar.playground_credits","dxsxbar.tutoring_credits","dxsxbar.coworking_credits","dxsxbar.cafe_credits","dxsxbar.party_credits","dxsxbar.workshop_credits","dxsxbar.camp_credits","dxsxbar.merchandise_credits","dxsxbar.savings","dxsxbar.r","dxsxbar.s","dxsxbar.u","dxsxbar.nm","dxssd.y","dxssd.visit_prob","dxssd.visits","dxssd.playground_lambda","dxssd.tutoring_lambda","dxssd.coworking_lambda","dxssd.cafe_lambda","dxssd.party_lambda","dxssd.workshop_lambda","dxssd.camp_lambda","dxssd.merchandise_lambda","dxssd.spent","dxssd.playground_credits","dxssd.tutoring_credits","dxssd.coworking_credits","dxssd.cafe_credits","dxssd.party_credits","dxssd.workshop_credits","dxssd.camp_credits","dxssd.merchandise_credits","dxssd.savings","dxssd.r","dxssd.s","dxssd.u","dxssd.nm","dxsk.y","dxsk.visit_prob","dxsk.visits","dxsk.playground_lambda","dxsk.tutoring_lambda","dxsk.coworking_lambda","dxsk.cafe_lambda","dxsk.party_lambda","dxsk.workshop_lambda","dxsk.camp_lambda","dxsk.merchandise_lambda","dxsk.spent","dxsk.playground_credits","dxsk.tutoring_credits","dxsk.coworking_credits","dxsk.cafe_credits","dxsk.party_credits","dxsk.workshop_credits","dxsk.camp_credits","dxsk.merchandise_credits","dxsk.savings","dxsk.r","dxsk.s","dxsk.u","dxsk.nm","dxssk.y","dxssk.visit_prob","dxssk.visits","dxssk.playground_lambda","dxssk.tutoring_lambda","dxssk.coworking_lambda","dxssk.cafe_lambda","dxssk.party_lambda","dxssk.workshop_lambda","dxssk.camp_lambda","dxssk.merchandise_lambda","dxssk.spent","dxssk.playground_credits","dxssk.tutoring_credits","dxssk.coworking_credits","dxssk.cafe_credits","dxssk.party_credits","dxssk.workshop_credits","dxssk.camp_credits","dxssk.merchandise_credits","dxssk.savings","dxssk.r","dxssk.s","dxssk.u","dxssk.nm","custyp.PWT","custyp.SAHP","custyp.WFHP","memtyp.nm","memtyp.r","memtyp.s","memtyp.u","vis.0","vis.1","vis.2","vis.3","vis.4","vis.5","vis.6","vis.7","vis.8","vis.9","vis.10","vis.11","vis.12","vis.13"
"42",42,20265,0.8,0.8,0.7,-0.2,1.5,1.018,14,22.3737373737374,43.6363636363636,22.979797979798,5.45454545454546,100,13.6363636363636,212.121212121212,19.8080808080808,8182,2056,3,2465,945,1,6,3,3,2611,338,3,26,8,1,1,0,0,1733,31,25,21,12,0,0,1,1,42,0.506101787664431,0.255070318282754,4.98799492581876,1.00510159577517,5.01832038619603,1.00258643678333,0.00136266695426324,0.00136522200259868,0.0013688668043129,0.0013743674642248,662.310952605253,103.33446829509,1.51359486799901,120.323047399731,48.4162618038266,0.073525783370343,0.324944485566247,0.282704169750802,0.282062669627436,61.0523881798493,0.223775521352787,0.11402529333877,0.593496643174678,0.0687025421337646,42,0.290741712170551,0.525341875639715,2.91508661520401,0.583409550053891,2.91898995204942,0.581398898578866,0.000799264178820301,0.000796547553963366,0.000799252640248504,0.000797473818744415,1826.95409152749,421.073781544161,5.79174757248966,521.701664929609,205.34446352935,0.261004030934285,1.31451627905291,0.710496975368912,0.709466256942437,130.640579489795,0.146786070579872,0.0556733913381745,0.20676370227523,0.0657143319409773,42,1.78646783074706,8.64367230666649,1.79882439973917,1.80083208199693,1.79599870469491,1.80324188278527,1.79503311665755,1.80870902967134,1.79964847508288,1.80499929100452,14.1468763226524,17.7387642930067,15.3913647340223,17.9772349187773,17.8967549245393,11.6800319931367,17.47483969711,10.9268283779337,10.9584394136285,6.58177376450848,2.57642070125696,2.7376193203111,1.79262421163216,3.82541266200355,42,-0.0190198104217107,2.22223024797968,0.00415474409538474,-0.00738740202694314,-0.00302223608827343,-0.00791193761841316,0.0112372172283627,0.00767949578944436,0.00867953121302913,-0.0112533285361569,3.44530983246577,4.06872900316922,3.77827709142029,4.11758335324007,4.10957661828929,3.26778992827644,4.03528470803846,2.89963741259787,2.90384956163674,2.11350439318005,0.683983987184979,0.767221338762166,-0.297689338819723,1.21257466020065,6715,6702,6848,16131,1013,468,2653,15857,3744,578,77,7,2,0,0,0,0,0,0,0,0
"43",43,18358,0.7,0.1,0.7,-0.2,2,1.041,65,13.8888888888889,23.1818181818182,9.64646464646465,3.63636363636364,112.121212121212,31.8181818181818,308.080808080808,32.1818181818182,19141,2136,20,2253,936,1,3,2,3,7985,124,4,29,55,0,1,0,1,2005,34,56,15,17,1,0,3,1,43,0.517070221927006,1.16761085085521,5.00494651273603,1.00006602686633,4.9972488805695,1.00387027481482,0.00137174734207568,0.00137551298390438,0.00136684507336994,0.00137016601370166,7487.18350076646,694.632669983416,9.15737998791708,737.578316116828,318.840386653329,0.512746486545375,1.09592548207866,1.2041616733849,1.27426734938446,93.2314417736577,0.515371668362568,0.148353672470036,0.272024595969032,0.064250063198365,43,0.286312378410778,1.24625628656969,2.92825186090257,0.583980429803586,2.91327363372747,0.581129529693957,0.000801190187855858,0.000797236580805926,0.000798175122188001,0.000801588777790234,8537.29852270634,965.937998300662,16.3093503064416,1038.76138130258,434.906932246278,0.499851114846251,1.37749116125411,1.22272614149357,1.28535025854053,89.5591175693443,0.114169670135073,0.0522472062936707,0.0824786266123617,0.0423672664115771,43,1.83658349664684,5.27409721233259,1.79108691177064,1.79691365257622,1.80054481591438,1.80002539801457,1.79759929352294,1.79520229636753,1.79997681669708,1.79247871446159,1.42081980552001,1.50199074885803,5.39778654989607,1.49739432155728,1.49366318005387,1.00260125724346,1.44760072535191,1.35087161628043,1.46422878341359,2.52696403652772,1.8624024533443,2.08964031428514,2.27722865328741,4.35330253509637,43,-0.0876764612108535,1.32312160739796,-0.00674006074832552,0.00345377905725193,0.00119454457277445,-0.0088625130671684,-0.0139929325858264,-0.00208764769656422,0.0046388601967894,-0.00673884167847408,0.532483450209898,0.703942607282971,1.84886930656615,0.703783281842125,0.69917771712171,-0.0509983546623922,0.593598866464334,0.19327711875239,0.42186874488377,0.562580924681998,-0.0816598545436949,0.401416602826482,0.299973376620636,1.20314685854838,5998,6013,6347,7442,6019,1700,3197,6687,5916,3245,1538,617,234,88,23,6,0,4,0,0,0
"44",44,20918,0.5,0.9,0.8,-0.5,1.7,1.002,49,19.9494949494949,17.7272727272727,14.6969696969697,5.45454545454546,132.323232323232,39.0909090909091,284.090909090909,18.3232323232323,26566,2364,17,2485,327,2,9,4,1,8848,153,11,13,1,0,1,1,0,1411,17,78,31,32,0,1,1,1,44,0.504544316386064,0.818003633234535,5.00029938934232,1.00182337767193,5.00867746206689,0.997289077793906,0.00137551873370929,0.00137191891753409,0.00136956402124894,0.00136615868246358,6391.48970969857,406.235419497586,8.85828212326922,418.905632962187,58.87184156316,0.347260732383593,1.86246295056889,0.992781336647863,0.284922076680371,103.707186116833,0.321327960211544,0.341126675296486,0.212175713872891,0.12536965061908,44,0.289841007555987,0.992974793325081,2.91775066838012,0.581236935280961,2.90855652822182,0.583102448697354,0.00079775184224627,0.000800534225359768,0.000799635567130774,0.000795502025458975,9815.4541195763,855.607515495962,20.2162945316427,911.448663101889,120.700803767946,0.757600743814341,3.30189132144691,1.44557376503285,0.451388111688982,120.339251291012,0.0787175172665962,0.0521994036155912,0.0304527024004707,0.134320391499769,44,1.7840295537589,5.0647737473349,1.79715837014483,1.80689444628532,1.80654140611929,1.79805838390388,1.80476612671529,1.79802265177888,1.7940918513922,1.81822673102413,3.20308354172041,3.97880949072769,8.37018931286794,3.97316789880378,3.93700846515821,3.9694734630301,3.84835379689507,3.36775763100774,1.90818053413091,2.59641320111361,2.88395247700618,4.10459697230422,3.85731221042026,5.36431854564965,44,-0.020391365045342,1.36705757229026,0.00492202163608225,-0.00507151552047816,-0.00598983123487788,0.00669316606622372,-0.00916782984815767,-0.00221072185950173,0.00415947858002009,0.00160452472561165,1.34783834473886,1.72029389934047,2.55853273110574,1.7228830309745,1.70411670999958,1.72309245543003,1.65480946777067,1.39131337166617,0.952916728623813,0.817170068644561,-0.615900641575455,-0.889370632393855,-0.422406114430139,1.63619137748292,7053,6885,6980,11359,3535,3779,2245,9992,6646,2894,992,289,86,18,1,0,0,0,0,0,0
"45",45,20249,0.9,0.5,0.6,-0.5,0.8,1.003,31,14.4949494949495,15.9090909090909,13.8888888888889,2.18181818181818,104.040404040404,12.7272727272727,77.7777777777778,9.90909090909091,32222,2303,14,2394,782,1,6,6,3,3187,367,8,23,47,1,1,1,1,1659,25,84,16,13,0,0,1,0,45,0.498662764046778,0.552916193392266,4.99626119459198,0.997535231818406,5.02026537287538,0.993648270945915,0.00136819634159939,0.00137005913296574,0.00137089007731698,0.00137840274359785,5281.95674957885,376.831115740346,4.61887231243743,332.134706240637,120.405703536426,0.34544915798311,1.054521210924,1.10044940490888,0.629315027902613,63.6762598577009,0.342100599268975,0.519193756664971,0.115038271821669,0.0236673722443849,45,0.290219561076612,0.797676343718021,2.90597023930496,0.582258293045985,2.91928384709758,0.579744222213236,0.00080054553042066,0.000795749810598008,0.000800113469756308,0.000798889724776816,11026.5275650787,761.955876892937,14.7453172504023,815.072558052752,268.858017054196,0.475526239507455,2.04847671314268,2.03585120718875,1.0411723373224,91.5084108655881,0.109739938285529,0.157556217631861,0.0521076239288189,0.0305435711799225,45,1.77984872308658,5.48289703461357,1.8117875175932,1.80051307432729,1.7933251030204,1.81394574835712,1.79504669351308,1.81046403837379,1.79229859891998,1.79412612395004,5.0876018131357,4.98888054059418,21.4376709428322,5.21919469683654,5.1657743781229,1.42254719009126,4.86301733360546,4.81041213279267,3.90194648185709,3.31566028136301,2.29943572465134,1.77268290855226,2.66079016815298,8.23178578087614,45,-0.00208924950764763,1.55161933155919,0.000370318905356465,-0.000620806585691488,-0.0062419607126435,0.0120704643880819,0.00221427926928757,-0.00175798522765295,-0.00505764500784524,-0.012304603648642,1.99914452597028,1.95506083170551,4.30378563899985,2.05289516715546,2.03280673335232,0.649988146436263,1.90580927557513,1.88085496579074,1.53845438965502,1.19717618362537,0.257215619846525,-0.0579502756513343,0.619686196543988,2.1466818521791,6853,6661,6735,12360,2853,4119,917,12156,5691,1823,469,99,10,1,0,0,0,0,0,0,0
"46",46,16425,0.8,0.1,0.5,-0.1,0.7,1.014,69,6.81818181818182,5,16.5151515151515,9.81818181818182,249.49494949495,19.5454545454545,341.666666666667,18.3232323232323,36818,2020,10,2465,482,1,10,5,4,9904,345,9,2,68,0,1,0,0,594,27,24,11,16,1,0,0,0,46,0.516566806383557,1.37765601217656,5.00049505711606,0.996909736635764,4.9648324954261,1.0050852512953,0.00137587715945131,0.00136776282244475,0.00136321367171433,0.00136458684128666,9431.1559140876,443.408595544486,5.10173515981735,426.898414279784,101.680686315207,0.323287671232877,2.06916286149163,0.891019786910198,0.714033485540335,91.4610168657657,0.23314202332317,0.39518401070535,0.194852491927088,0.176821474044392,46,0.291812575103987,1.40813860988405,2.92673014844266,0.583520380706693,2.91088294999953,0.580559818596721,0.000796867620167728,0.000799785447344914,0.000796107463602674,0.000797959338223425,13439.9690044209,729.688439961686,6.96666354219351,915.119470947582,173.841374034858,0.467745735598486,3.72213981855452,1.91347996867279,1.53180709656921,84.0386531313666,0.0488162631953445,0.177473603166375,0.0426206324793726,0.133377024687801,46,1.78969882234586,5.88385949797886,1.78869367952571,1.80021246623373,1.80958061235935,1.8046749625514,1.81344903085758,1.79917018953409,1.81497547511614,1.79971332125632,3.20444279316058,3.60312520228289,4.04599915064968,3.83012831826199,3.69799711944761,1.57095313250532,3.73300159874319,3.8283946000073,3.81927603004499,3.05652457185018,2.50545919951893,1.92468352754945,2.4444195783546,3.31788968980657,46,-0.0716496647719355,1.43101771481251,0.00303024403383831,0.00397890601969928,0.00883724083380242,-0.00962076390212845,-0.00641286165762609,0.00578336848366367,0.0136406375037127,0.0121455076492727,1.33261092357112,1.55226664698304,1.38333188509522,1.68052408660628,1.60271318117205,0.755545402459112,1.62772591306016,1.68162957565137,1.67891665222962,0.658363282316664,-0.183310948719913,0.12678247424089,0.223217669575131,0.998388955355621,5403,5527,5495,7051,2722,4445,2207,5083,5273,3171,1595,725,319,146,73,22,11,6,1,0,0
"47",47,21599,0.8,0.9,0.5,-0.4,1.4,1.049,9,8.63636363636364,34.0909090909091,21.969696969697,4.63636363636364,407.070707070707,26.8181818181818,351.262626262626,43.0707070707071,14545,2253,11,2500,645,2,8,2,4,8177,76,4,2,73,0,0,1,0,768,34,30,22,14,0,1,1,0,47,0.50225747414543,0.150794018241585,4.98251181662451,1.00287564753512,4.97448675373579,1.00265958814966,0.00136554964169383,0.00136991106106241,0.00137020190777119,0.0013693831806923,672.801186549508,60.5766723206882,1.07333672855225,64.4271129275065,19.8343483915501,0.0533358025834529,0.280198157322098,0.150145840085189,0.106856798925876,26.0176883422867,0.22000082942464,0.202250037764119,0.473380476245656,0.104368656565584,47,0.289116321901096,0.399894877066818,2.92870442210307,0.581076057870491,2.91535490243536,0.582199742335953,0.00079837455934546,0.00079797225574666,0.000795796794656272,0.000799049377734708,2679.76467291259,355.832598130223,5.20281251013799,388.348199932952,103.519469614018,0.322229273306449,1.30298155727554,0.425377769638546,0.645002388893166,74.8751257951872,0.0520230691228927,0.0494584003563415,0.0924458494244537,0.0923816855164186,47,1.80083020868002,12.0910951631493,1.79251976387082,1.80212229969432,1.80052481155974,1.80319533006127,1.79340409156181,1.79983050178744,1.80237171225261,1.79845457627827,20.7881093609202,35.4524174491063,28.3068092798638,35.6218640452795,34.5324832376176,35.525662452367,32.9276840729538,11.0946511860281,35.4607229992776,13.0031256992881,2.09141359491493,1.96313545051189,2.21972806283863,4.25187094456281,47,-0.0118477618033938,2.82387958330363,0.00358565972193666,-0.00293624153207241,0.0170533128098006,-0.00216864019353642,0.0118375252280541,-0.00593493809541147,-0.00331260807541786,0.00140582694644523,4.30562820272988,5.86685056967158,5.14118336637401,5.88008720204618,5.75468628546727,5.87544612956988,5.55798077584492,2.92666874790142,5.86991795409074,3.15113827407363,-0.0104501760819662,0.0892547400400426,0.274832418783641,1.31221434167777,7305,7216,7078,18956,571,652,1420,18655,2658,262,22,1,1,0,0,0,0,0,0,0,0
"48",48,19795,0.7,0.9,0.9,-0.3,0.9,1.022,12,20.1515151515151,45,23.989898989899,4.27272727272727,297.979797979798,5.45454545454545,303.282828282828,45.0505050505051,34697,2106,24,2359,209,1,5,7,3,4242,124,1,5,85,1,0,0,0,1040,11,26,15,23,0,1,3,1,48,0.501828858906813,0.216771912099015,4.99570088355135,1.00492165912727,4.99586417343427,1.00080471295425,0.00136831189961391,0.00137280796351338,0.00136148811606499,0.00136906543768661,2132.78270351915,104.757059863602,1.02525890376358,112.103509967061,18.1850191738042,0.137964132356656,0.293963122000505,0.48340490022733,0.194544076787067,50.2904442250237,0.251868593660099,0.469815616642791,0.243842045273786,0.0344737444233235,48,0.288182792883305,0.481486686609078,2.90972177216394,0.584846457672348,2.92607918752701,0.582170894934819,0.000797407412788288,0.000799885075335933,0.000795723928211806,0.000801697064095539,7567.7431002574,442.616768546577,4.86023392727476,487.413071507513,48.6417884841455,0.344871046809751,1.09856816143043,1.61859487644031,0.676538911274791,118.014999850424,0.0991414248808227,0.159674616379828,0.0673694321118205,0.0433027135674239,48,1.80729247001734,8.39460990485745,1.80829354433107,1.78450562455515,1.79186163458101,1.79815090507932,1.80731319494289,1.79368889076426,1.80281745303506,1.78843357728799,17.1524971263155,18.010022638489,23.4141269181789,18.0969494313536,11.1699473070925,5.4083052485716,16.8388392228513,13.4338689462617,14.9294580877407,8.01815653198565,2.12012509105844,1.82424388010158,1.9750624516765,5.39915212056891,48,-0.00186823577717178,2.30052419613343,0.0102215674306686,-0.0081490217540921,0.01234533025562,1.86738479910583e-05,-0.000863961828658949,-0.00196074306938844,0.0173717919449001,0.000162385992182643,3.97141920665226,4.11848771210458,4.72525618702881,4.13038028678016,2.985116638427,2.09943735047595,3.92195027641774,3.41243769866847,3.62985584720924,2.39586528184931,0.245987472334488,0.0448919464625209,-0.13296986104634,1.69372850859665,6676,6551,6568,16196,990,1738,871,16070,3206,473,45,1,0,0,0,0,0,0,0,0,0
"49",49,20304,0.6,0.2,0.2,-0.2,0.7,1.038,45,22.7777777777778,21.8181818181818,11.2626262626263,9.90909090909091,487.878787878788,23.6363636363636,135.353535353535,43.5656565656566,16667,2126,24,2333,418,1,3,2,1,9232,200,6,10,2,1,0,0,1,1065,19,35,36,33,0,1,3,0,49,0.515830244884105,0.779994089834515,4.9981443672342,1.00118601300634,4.97043922280329,1.00263072012481,0.00136278231869086,0.00137479428502454,0.00137010289864981,0.00137279478943717,2359.96711251602,207.986105638736,7.42308725553406,234.035311248816,49.1395246794183,0.14169621749409,0.633323483057526,1.19124310480693,0.141597714736013,101.135320402608,0.194780277828467,0.0773162652669592,0.650155378854893,0.0777480780496799,49,0.28622947690776,0.979377405001722,2.91961731513488,0.582050786658573,2.90629578305491,0.5835359253598,0.000797140320038388,0.000800253098008034,0.000796041578583075,0.000795691027954987,5123.82510369644,604.491725025384,12.6394692357761,690.591271254911,121.264382358353,0.348746884732854,0.916423059253563,1.39719188093358,0.348645649061146,122.791236508179,0.0784518685768376,0.0631545863281848,0.180361583138779,0.0477156398523482,49,1.82668827160317,5.02537266705294,1.78869404234293,1.79990370285541,1.80849829895283,1.79280033193117,1.80292583319876,1.7956497114023,1.80384079666459,1.81149628393397,6.29882610537789,8.02604272608249,3.39989366635362,7.98335001642182,7.84973804004983,5.22244006325089,4.6428878978869,1.2378070374068,5.22721582968915,3.06230319132289,1.8386748092566,2.80977721091473,1.82380615558817,2.56790480432483,49,-0.0715450934281604,1.39599260034609,0.00226646610187651,-0.00615890117896245,0.0221055117280666,-0.00649883071110557,0.0157949876612424,-0.0073936119025331,-0.0027610393405259,0.000612179400119751,2.2379688129557,2.64337220919215,1.42914440969975,2.64163023466551,2.59569397932229,2.05470586970238,1.57733657906128,0.381865650995814,2.05586752292631,0.953297780202943,0.102154163019727,0.889723029166047,-0.317153358805227,0.653511029936525,6728,6882,6694,10959,2008,792,6545,10141,6247,2615,937,283,70,10,1,0,0,0,0,0,0
"50",50,19706,0.1,0.3,0.3,-0.2,1.1,1.014,74,8.23232323232323,12.2727272727273,17.5252525252525,9.27272727272727,265.656565656566,46.3636363636364,327.272727272727,48.5151515151515,24798,2465,9,2202,127,2,4,5,2,9616,400,4,29,38,0,1,1,1,1436,24,77,36,43,1,1,3,1,50,0.513188513085028,1.23683142190196,4.98947149358192,1.00244503289261,4.99382334457946,0.998971753462772,0.00137545932401543,0.00137249475410859,0.00137207625963571,0.0013664448407222,6862.58675407275,558.44320911336,19.5230478949651,446.028724779511,38.1892040264617,0.707043540038567,1.25951486856795,2.04354003856693,0.839642748401502,99.6218564412008,0.307003719087768,0.203102324106004,0.431891481591769,0.0580024752144603,50,0.29019887386334,1.29064142117415,2.9210958857459,0.586670933427711,2.93326066724207,0.581929739759618,0.000799025496441004,0.000793113179029215,0.000801157279653314,0.000799735230629785,9729.8257827463,969.594149862151,29.5825235409813,860.79383913781,44.025596618314,0.791728437107363,1.48029158614523,1.94583651902918,0.744335662882178,94.5023849453404,0.0202593764153894,0.0448172363725993,0.0880417614634412,0.0490843413487376,50,1.78911845421783,5.06954694634424,1.80270396304374,1.79038261758044,1.78181740214162,1.807208910966,1.80367568036972,1.81957216948373,1.7915996833843,1.79800358020905,2.54372218529785,2.95510810876619,2.38331696192936,3.04463380040219,2.62839474060077,1.81784033463401,2.65947360534078,1.59578794404173,1.83864180907834,2.65553655464247,2.37238515747744,2.33926985807919,2.13077089154066,3.06197730183974,50,-0.0464147984084041,1.30100678399053,0.00622073546547449,-0.0116064012175262,0.00808449252805407,0.00454907319907133,-0.0129303249839603,-0.00205835568305069,-0.00944040050691959,0.00529210871987594,1.13439676811395,1.37186726357091,1.09115862162462,1.42727798392236,1.02253529854634,0.570367512556145,1.10125715864203,0.320635302185058,0.267426481442496,0.605159289611072,-0.0983160028905873,0.105441222527341,-0.0466274277415255,1.0111667633795,6488,6631,6587,7516,4055,2569,5566,6775,6374,3594,1747,756,291,109,46,11,3,0,0,0,0
"51",51,21468,0.2,1,1,-0.2,0.7,1.019,51,13.4848484848485,26.3636363636364,16.1111111111111,1.27272727272727,229.292929292929,43.1818181818182,317.676767676768,14.8585858585859,35404,2465,18,2030,955,1,10,2,2,6833,178,6,24,11,0,0,1,0,520,25,84,27,6,1,1,4,1,51,0.50638181742142,0.841671324762437,5.02812266507068,1.00247020230251,4.96031208300633,1.00268852113458,0.0013746351931762,0.00136757489414901,0.00136968254229753,0.00136488715935411,6353.4834825806,319.073482166551,3.35324457543574,234.710256091754,117.398068160645,0.147568474007826,1.22363517793926,0.663638904415875,0.267188373392957,92.4027780130351,0.219544295991487,0.572770349517602,0.0502569318805985,0.157428422610313,51,0.288152131290821,1.03847897059147,2.91888319234195,0.581921846641722,2.92572683304713,0.580740607626752,0.000795524760772184,0.000794973006249551,0.000797896499890287,0.000792292870733699,11131.2748415534,770.588204839922,11.4032762501059,633.087854327747,308.545080375049,0.354679967396696,3.23858601078726,0.89298171204333,0.65958988071597,107.262242890953,0.0606105225396672,0.15276956936453,0.0421735361174412,0.104524257818565,51,1.80090069363657,5.81877461930616,1.7939721547976,1.79965232576325,1.79773047193514,1.7991921815648,1.80583903878362,1.81004321637652,1.80049308390555,1.81441678890222,5.60462419197205,6.44224300466978,35.9197541985643,6.52397699768453,6.48056249212847,4.94962990561352,6.46666251273072,6.20868866052933,5.76394725337456,2.6614015174646,2.36362696006928,1.8112569344932,5.40649405273743,3.76747795647407,51,-0.0319865680617629,1.48396025707111,-0.0118286213717252,-0.000787268037289286,0.0234322064263401,-0.00197948201557071,-0.003902986404847,0.00361568594881817,0.00143303563284853,0.0146935238359316,2.02022676288898,2.32297420248239,5.48255269035157,2.3474665359024,2.34048249606178,1.98722872329582,2.33365183400668,1.65145379388138,2.15054617663323,0.829515319559826,0.292160669009743,-0.183795152326899,1.5613747558786,1.08314388673139,7119,7207,7142,12025,2431,6446,566,10263,6640,2958,1122,337,107,29,6,6,0,0,0,0,0
